ALE BORG 10.000000 2.620180 0.000000 2242.372803
ALE KBS 10.000000 3.164928 0.000000 1284.352783
ALE SFJD 10.000000 3.118560 0.000000 1749.512085
ANGG ALE 10.000000 3.062325 0.000000 1983.080444
ANGG BORG 10.000000 3.062245 0.000000 765.145630
ANGG DAG 10.000000 3.110010 0.000000 1399.503906
ANGG DBG 10.000000 3.108261 0.000000 1162.535522
ANGG DY2G 10.000000 3.196200 0.000000 402.721191
ANGG ICESG 10.000000 3.188200 0.000000 395.916412
ANGG ILULI 10.000000 3.116660 0.000000 698.132080
ANGG IVI 10.000000 3.158694 0.000000 716.242859
ANGG KBS 10.000000 2.681635 0.000000 2117.396973
ANGG KULLO 10.000000 3.079448 0.000000 1229.494263
ANGG NEEM 10.000000 3.060670 0.000000 1389.544189
ANGG NOR 10.000000 3.116021 0.000000 1867.999146
ANGG NRS 10.000000 3.119379 0.000000 628.222839
ANGG NUUG 10.000000 3.087060 0.000000 907.594727
ANGG NUUK 10.000000 3.173600 0.000000 679.149353
ANGG SCO 10.000000 2.857764 0.000000 843.226624
ANGG SFJD 10.000000 3.193250 0.000000 598.871216
ANGG SOEG 10.000000 3.221790 0.000000 396.279724
ANGG SUMG 10.000000 3.097430 0.000000 774.356445
ANGG TULEG 10.000000 3.066610 0.000000 1616.103760
BORG KBS 10.000000 3.426945 0.000000 1893.846069
BORG SFJD 10.000000 3.081151 0.000000 1341.590820
DAG ALE 10.000000 3.127112 0.000000 1039.035522
DAG BORG 10.000000 2.875141 0.000000 1340.238403
DAG KBS 10.000000 2.520177 0.000000 744.734070
DAG SFJD 10.000000 3.063440 0.000000 1513.337158
DAG SUMG 10.000000 3.070100 0.000000 739.892944
DBG ALE 10.000000 3.090600 0.000000 1254.783936
DBG BORG 10.000000 3.546060 0.000000 1063.816772
DBG DAG 10.000000 2.629484 0.000000 277.403656
DBG DY2G 10.000000 3.078598 0.000000 1286.422363
DBG ICESG 10.000000 3.081086 0.000000 885.129028
DBG ILULI 10.000000 3.058107 0.000000 1195.835693
DBG IVI 10.000000 3.099533 0.000000 1835.777954
DBG KBS 10.000000 3.386070 0.000000 954.870667
DBG KULLO 10.000000 3.085260 0.000000 1086.011597
DBG NEEM 10.000000 3.049850 0.000000 893.605896
DBG NOR 10.000000 3.112048 0.000000 815.265869
DBG NRS 10.000000 3.042130 0.000000 1776.605957
DBG NUUG 10.000000 3.041101 0.000000 1103.752075
DBG NUUK 10.000000 3.095870 0.000000 1638.036743
DBG SCO 10.000000 2.957600 0.000000 428.851959
DBG SFJD 10.000000 3.067690 0.000000 1358.984619
DBG SOEG 10.000000 2.999393 0.000000 784.235535
DBG SUMG 10.000000 3.047950 0.000000 606.542480
DBG TULEG 10.000000 3.111785 0.000000 1341.558960
DY2G BORG 10.000000 3.013692 0.000000 1154.931763
DY2G DAG 10.000000 3.079454 0.000000 1470.574585
DY2G ICESG 10.000000 3.100850 0.000000 403.110535
DY2G ILULI 10.000000 3.138980 0.000000 364.122131
DY2G IVI 10.000000 3.173320 0.000000 593.411743
DY2G KBS 10.000000 2.804890 0.000000 2214.637207
DY2G KULLO 10.000000 3.100888 0.000000 983.707581
DY2G NEEM 10.000000 3.042730 0.000000 1229.263184
DY2G NOR 10.000000 3.071127 0.000000 1859.003540
DY2G NRS 10.000000 3.138205 0.000000 593.163879
DY2G NUUG 10.000000 3.098665 0.000000 624.996277
DY2G NUUK 10.000000 3.179970 0.000000 356.157166
DY2G SCO 10.000000 3.067900 0.000000 1079.145386
DY2G SFJD 10.000000 3.267045 0.000000 197.808182
DY2G SOEG 10.000000 3.197673 0.000000 665.918823
DY2G SUMG 10.000000 3.052800 0.000000 741.829285
DY2G TULEG 10.000000 3.048062 0.000000 1352.501343
ICESG BORG 10.000000 3.009528 0.000000 928.039124
ICESG DAG 10.000000 3.063874 0.000000 1082.052734
ICESG ILULI 10.000000 3.123700 0.000000 452.937103
ICESG IVI 10.000000 3.110280 0.000000 961.076538
ICESG KBS 10.000000 3.252396 0.000000 1822.581055
ICESG KULLO 10.000000 3.046180 0.000000 855.976746
ICESG NEEM 10.000000 3.048840 0.000000 993.921631
ICESG NOR 10.000000 3.090500 0.000000 1508.164551
ICESG NRS 10.000000 3.092220 0.000000 921.483032
ICESG NUUG 10.000000 3.060529 0.000000 574.133667
ICESG NUUK 10.000000 3.138889 0.000000 758.295654
ICESG SCO 10.000000 3.059920 0.000000 694.602051
ICESG SFJD 10.000000 3.117880 0.000000 511.332916
ICESG SOEG 10.000000 3.138191 0.000000 348.862732
ICESG SUMG 10.000000 3.067510 0.000000 389.573364
ICESG TULEG 10.000000 3.041748 0.000000 1242.987549
ILULI ALE 10.000000 3.138791 0.000000 1502.350952
ILULI BORG 10.000000 2.762203 0.000000 1369.865967
ILULI DAG 10.000000 3.063305 0.000000 1319.524902
ILULI IVI 10.000000 3.126560 0.000000 900.449280
ILULI KBS 10.000000 2.845702 0.000000 2055.748535
ILULI KULLO 10.000000 3.161081 0.000000 632.451904
ILULI NEEM 10.000000 3.100654 0.000000 915.423828
ILULI NOR 10.000000 3.073370 0.000000 1625.814575
ILULI NRS 10.000000 3.141200 0.000000 932.936829
ILULI NUUG 10.000000 3.134932 0.000000 270.204620
ILULI NUUK 10.000000 3.168902 0.000000 559.663757
ILULI SCO 10.000000 3.037350 0.000000 1114.705933
ILULI SFJD 10.000000 3.275930 0.000000 247.221970
ILULI SOEG 10.000000 3.116270 0.000000 800.882507
ILULI SUMG 10.000000 3.086734 0.000000 590.915527
ILULI TULEG 10.000000 3.073978 0.000000 991.335938
IVI ALE 10.000000 3.035711 0.000000 2401.530762
IVI BORG 10.000000 3.594339 0.000000 1400.185181
IVI KBS 10.000000 3.346170 0.000000 2782.177490
IVI SFJD 10.000000 3.172892 0.000000 654.624207
KBS SFJD 10.000000 2.777761 0.000000 2256.505127
KULLO ALE 10.000000 3.124511 0.000000 887.374329
KULLO BORG 10.000000 2.704690 0.000000 1720.181152
KULLO DAG 10.000000 3.084860 0.000000 1067.362183
KULLO IVI 10.000000 3.002076 0.000000 1530.479248
KULLO KBS 10.000000 3.322681 0.000000 1709.701172
KULLO NEEM 10.000000 3.011360 0.000000 358.351898
KULLO NOR 10.000000 3.074487 0.000000 1170.595703
KULLO NRS 10.000000 3.123800 0.000000 1565.024414
KULLO NUUG 10.000000 3.151699 0.000000 362.289062
KULLO NUUK 10.000000 3.010818 0.000000 1175.083496
KULLO SCO 10.000000 3.037230 0.000000 1239.188599
KULLO SFJD 10.000000 3.083077 0.000000 875.952515
KULLO SOEG 10.000000 3.065470 0.000000 1143.418945
KULLO SUMG 10.000000 3.044810 0.000000 627.231201
KULLO TULEG 10.000000 3.026670 0.000000 387.413422
NEEM BORG 10.000000 2.976149 0.000000 1730.801758
NEEM DAG 10.000000 3.015724 0.000000 797.367798
NEEM IVI 10.000000 3.065339 0.000000 1808.741211
NEEM KBS 10.000000 3.425790 0.000000 1373.743530
NEEM NOR 10.000000 3.078900 0.000000 815.908447
NEEM NRS 10.000000 3.073170 0.000000 1822.390015
NEEM NUUG 10.000000 3.088212 0.000000 659.677246
NEEM NUUK 10.000000 3.112126 0.000000 1474.686157
NEEM SCO 10.000000 3.028539 0.000000 1160.636108
NEEM SFJD 10.000000 3.057700 0.000000 1161.924561
NEEM SOEG 10.000000 3.060864 0.000000 1200.554321
NEEM SUMG 10.000000 3.017900 0.000000 648.849304
NEEM TULEG 10.000000 3.362596 0.000000 453.695038
NOR ALE 10.000000 3.081951 0.000000 690.361267
NOR BORG 10.000000 3.681921 0.000000 1878.975830
NOR DAG 10.000000 3.150760 0.000000 538.977234
NOR IVI 10.000000 3.090530 0.000000 2450.786377
NOR KBS 10.000000 3.878961 0.000000 606.393921
NOR NRS 10.000000 3.083720 0.000000 2426.888672
NOR NUUG 10.000000 3.074697 0.000000 1412.624878
NOR NUUK 10.000000 3.097241 0.000000 2168.556641
NOR SCO 10.000000 3.060962 0.000000 1243.228149
NOR SFJD 10.000000 3.065070 0.000000 1854.368164
NOR SOEG 10.000000 3.149456 0.000000 1538.258057
NOR SUMG 10.000000 3.073749 0.000000 1123.989014
NOR TULEG 10.000000 3.171702 0.000000 1178.107544
NRS ALE 10.000000 3.110232 0.000000 2420.623779
NRS BORG 10.000000 3.069151 0.000000 1272.669556
NRS DAG 10.000000 3.105540 0.000000 1996.862549
NRS IVI 10.000000 3.120736 0.000000 147.602203
NRS KBS 10.000000 2.810927 0.000000 2729.082275
NRS NUUG 10.000000 3.126517 0.000000 1202.798218
NRS NUUK 10.000000 3.129230 0.000000 463.125671
NRS SCO 10.000000 3.025562 0.000000 1471.303467
NRS SFJD 10.000000 3.145155 0.000000 695.951233
NRS SOEG 10.000000 3.142550 0.000000 1024.472046
NRS SUMG 10.000000 3.080500 0.000000 1303.051392
NRS TULEG 10.000000 2.734715 0.000000 1919.450073
NUUG ALE 10.000000 3.135693 0.000000 1236.728027
NUUG BORG 10.000000 2.631040 0.000000 1494.430054
